SongID,score
s3106,86.16142863811626
s3107,100.65022078370744
s3108,61.984692649030606
s3109,39.706665766017345
s3110,59.877247416576196
s3111,46.127592832679895
s3112,3.1005863511199014
s3113,46.399775378608645
s3114,181.98827587401857
s3115,-15.358070328787802
s3116,6.8710488610870195
s3117,29.044675083242353
s3118,7.636601854690008
s3119,73.93786415183378
s3120,13.9752005193478
s3121,11.967959652042994
s3122,66.04159456366004
s3123,21.486421746109215
s3124,80.0121847397694
s3125,45.572505631080595
s3126,52.27512919936031
s3127,47.36098060891156
s3128,11.060839191149412
s3129,26.584674715053662
s3130,175.2654357670585
s3131,38.680485695053996
s3132,113.3730808386574
s3133,-56.60234284397887
s3134,21.969573864837095
s3135,49.41329326362539
s3136,5.604872165444003
s3137,-48.0569584292469
s3138,10.787944351821308
s3139,1.041606809339998
s3140,34.75844665761655
s3141,64.184863030225
s3142,23.985294845501
s3143,5.965215055210103
s3144,0.4277151242405001
s3145,40.09147204862591
s3146,88.74179917901351
s3147,53.77666350005203
s3148,123.32822030447983
s3149,7.373747671733403
s3150,191.53866004115176
s3151,343.6781084256512
s3152,7.6898432345191
s3153,23.933135421917676
s3154,5.006122115425404
s3155,30.984140951241603
s3156,179.98005552115512
s3157,-19.835583396055206
s3158,144.41764239752825
s3159,32.65520303417864
s3160,36.6688717854266
s3161,25.245957005810382
s3162,70.37332126073053
s3163,105.41272977234732
s3164,109.15416778537806
s3165,38.543457751019616
s3166,184.09288006988544
s3167,135.75864609424247
s3168,105.54126343993907
s3169,1.9790745227250977
s3170,43.28460986822339
s3171,-20.7987713628039
s3172,36.40578478323253
s3173,10.979646996608103
s3174,46.752737860897525
s3175,25.501768025835595
s3176,26.8813248394398
s3177,58.97991940053638
s3178,127.37569322653158
s3179,26.497003140839592
s3180,195.21429618373034
s3181,-4.2298043846859175
s3182,21.436298859514313
s3183,7.0345157756254
s3184,4.120449554575158
s3185,10.936158828490433
s3186,-47.527580408062384
s3187,110.2994715091354
s3188,114.10553804226019
s3189,62.89166630163366
s3190,7.8547591746218
s3191,21.351320839504808
s3192,23.610540159194002
s3193,9.095286766627895
s3194,20.3804683175666
s3195,24.461787674765816
s3196,21.40991380551159
s3197,15.796346574976997
s3198,38.10377860265761
s3199,115.39686489799705
s3200,36.54304964739518
s3201,48.52228799050889
s3202,39.095001539466885
s3203,64.95390818035774
s3204,8.301675607316568
s3205,24.959513082800402
s3206,0.38044757470112056
s3207,34.24650649978218
s3208,24.646670510198195
s3209,84.19381098607778
s3210,62.49067791371463
s3211,148.8279086146825
s3212,23.489018492013003
s3213,-60.88670081837631
s3214,42.819004307243624
s3215,53.50380676207001
s3216,128.83628897593502
s3217,-1.7682439124637026
s3218,77.71422135797818
s3219,12.052683190233719
s3220,7.935409354635803
s3221,37.789713466893915
s3222,22.593610978562406
s3223,96.3839591270236
s3224,75.7786749358945
s3225,20.5042298409136
s3226,-6.2539560344458955
s3227,36.156589453282415
s3228,20.962636733260165
s3229,80.29993667991292
s3230,64.97753045638851
s3231,175.30917551012644
s3232,2.54761664927
s3233,5.8848389530792025
s3234,130.03101736031675
s3235,90.60778198356779
s3236,8.391068660638101
s3237,-3.610823062781601
s3238,70.70283235032791
s3239,89.79317494762711
s3240,446.9627680542867
s3241,12.69490665943901
s3242,79.4474196531854
s3243,8.181733554801898
s3244,89.39320655892904
s3245,66.91466760664395
s3246,23.558474411313313
s3247,102.42754280314044
s3248,113.8465913480414
s3249,22.998790114623667
s3250,40.594808460665796
s3251,39.598502118818196
s3252,13.94036884239232
s3253,-3.5756933433306997
s3254,2.54761664927
s3255,32.13542347654631
s3256,2.54761664927
s3257,9.76744283279031
s3258,-8.854151552302698
s3259,-6.541829736388101
s3260,-33.52772095555701
s3261,96.4289194645928
s3262,80.04870491638094
s3263,-24.2916029759925
s3264,28.807746452661295
s3265,88.06288823471438
s3266,46.39221589463826
s3267,23.560423878193472
s3268,26.175832541154186
s3269,26.869389232199023
s3270,108.55172161898791
s3271,9.1112030752662
s3272,-16.141179851309005
s3273,55.7986103841023
s3274,55.068080608871696
s3275,1.041606809339998
s3276,82.56154519354189
s3277,28.60798314200559
s3278,110.55329550922939
s3279,82.08431430893712
s3280,65.27790071003552
s3281,-0.6601848662407012
s3282,121.91078252386978
s3283,49.37780995130989
s3284,2.54761664927
s3285,-10.972518948175702
s3286,93.41902391050331
s4001,48.490588937728134
s4002,104.42699030301762
s4003,163.59478308173374
s4004,111.7752554044376
s4005,31.680874976362404
s4006,140.64750181724943
s4007,103.77366194894662
s4008,48.584615545394186
s4009,91.74771135475932
s4010,196.9435218439319
s4011,98.42475431610305
s4012,24.295282891658402
s4013,103.98716252022473
s4014,87.7554749936094
s4015,26.46310412974909
s4016,37.50473784413719
s4017,58.12358340348442
s4018,124.73638849569802
s4019,35.80707849525219
s4020,80.10316404642204
s4021,115.47355377024508
s4022,48.490588937728134
s4023,136.89159727615888
s4024,107.57594119171362
s4025,54.8759482887187
s4026,43.23083095129755
s4027,21.094509609042213
s4028,24.295282891658402
s4029,128.64878072045397
s4030,65.12750698612513
s4031,59.62327637643282
s5001,-2.5716049587952003
s5002,-14.270945925459099
s5003,45.87310951977678
s5004,27.420664074169498
s5005,-31.731045511709702
s5006,43.133252544376596
s5007,-13.834676804475299
s5008,49.73012488200992
s5009,9.439877362363402
s5010,0.6673751410463978
s5011,-11.761278386901097
s5012,47.604796279184285
s5013,2.439962307876201
s5014,1.4812246669326592
s5015,6.8378169828844
s5016,2.028783178615101
s5017,55.566400481784804
s5018,93.63425726161223
s5019,19.64137259148
s5020,-22.073765710266
s5021,29.726625969854453
s5022,45.40517390887489
s5023,11.737481134326298
s5024,26.412496366513693
s5025,-4.7066076586459
s5026,-21.768518862264408
s5027,26.65828548806999
s5028,35.44666101993888
s5029,5.694017869138102
s5030,53.671715487994696
s5031,2.281450529673098
s5032,41.654426003329604
s5033,78.05623636065722
s5034,2.5658440087209993
s5035,39.12894812555041
s5036,24.0229859993079
s5037,74.55431063390267
s5038,39.80971348288635
s5039,9.718633665160702
s5040,19.154459601660832
s5041,3.8513358142595027
s5042,-32.08282740456139
s5043,53.5640373072546
s5044,-124.45318081659816
s5045,21.067659111522598
s5046,-8.373700038575892
s5047,-9.131848437011099
s5048,10.391901313982403
s5049,3.998010520411896
s5050,29.393023914803905
s5051,5.917272444484542
s5052,2.235480200086999
s5053,99.92847439618954
s5054,-11.677806085849696
s5055,45.572505631080595
s5056,52.06484738561001
s5057,-2.5583501564669993
s5058,26.405468659664958
s5059,4.204264542172543
s5060,38.923591461065
s5061,28.742742593801097
s5062,206.18708727363259
s5063,36.4449129148267
s5064,14.108471519847203
s5065,4.543519907950938
s5066,34.3904771928186
s5067,33.80539084576649
s5068,36.2343837498231
s5069,30.110303268184687
s5070,44.783445921979805
s5071,44.93697937660635
s5072,12.580324030722645
s5073,129.03904537854046
s5074,27.862281972166
s5075,-22.946426460396992
s5076,1.3777560150988002
s5077,17.762549336540197
s5078,5.9764375405350005
s5079,54.5734092985621
s5080,113.73623288957417
s5081,7.324289997919723
s5082,55.974968307798584
s5083,137.064548479465
s5084,0.4811501214457923
s5085,19.64137259148
s5086,67.82089805955282
s5087,12.1357124940286
s5088,96.97885736216398
s5089,37.60672243900752
s5090,31.354149592591245
s5091,-27.140609788469796
s5092,36.8358955392457
s5093,2.4972017774099977
s5094,-3.536940528269699
s5095,3.4006189247349203
s5096,10.261553801547
s5097,47.51065975089585
s5098,54.65394609357401
s5099,44.72642243978961
s5100,59.362290519662515
s5101,228.63767190083223
s5102,-5.5656329938736
s5103,-6.057796767471451
s5104,34.397750292474996
s5105,27.990189386808392
s5106,18.734141893993396
s5107,69.52815708665301
s5108,-0.3265902238102009
s5109,50.02370744829791
s5110,16.795593852258005
s5111,30.77022204271529
s5112,-27.372362748772407
s5113,43.133252544376596
s5114,-21.155692683838197
s5115,4.1666453342977015
s5116,41.0510746727873
s5117,-24.325491249220907
s5118,1.6556348910957996
s5119,75.02036968808979
s5120,0.5539525304175918
s5121,43.46257519906588
s5122,-14.096308863353002
s5123,57.21632429393679
s5124,8.636516861951437
s5125,10.967640214413
s5126,-13.834676804475299
s5127,64.029398606705
s5128,-31.051039964711393
s5129,-48.887792929818744
s5130,18.190182758995437
s5131,7.407331987523039
s5132,18.648274583654295
s5133,49.712465645380206
s5134,62.66464420997623
s5135,50.5458369978416
s5136,16.08183338065525
s5137,49.0604833627198
s5138,54.837186317176496
s5139,138.6835086466631
s5140,21.444246697553304
s5141,4.204264542172543
s5142,-10.229414320265196
s5143,67.21128754955011
s5144,20.746469811892723
s5145,-14.270945925459099
s5146,50.216597331544406
s5147,9.625547864666702
s5148,34.6056179854351
s5149,2.5903611723989948
s5150,5.702898637418699
s5151,55.6619816347414
s5152,48.29683082545678
s5153,3.644225128561501
s5154,66.77548046021018
s5155,14.108471519847203
s5156,55.97072286578481
s5157,9.450987939028805
s5158,41.47830468581999
s5159,10.391901313982403
s5160,-4.440105883097698
s5161,95.73472290852398
s5162,56.565323291231394
s5163,76.35641031445756
s5164,3.8043277872888
s5165,40.10309041175272
s5166,-1.0426481560892036
s5167,23.464252672108895
s5168,45.87310951977678
s5169,23.642159435090406
s5170,28.820751894099796
s5171,26.83588386484899
s5172,-0.31892795230349985
s5173,4.471991677540299
s5174,50.74254660234021
s5175,103.83286123470387
s5176,-3.6256544632242003
s5177,109.89430000803779
s5178,7.9857062992286005
s5179,17.9041670600486
s5180,-7.29501429434385
s5181,8.828994138695402
s5182,-18.593224895805406
s5183,-11.923925926636999
s5184,50.7406580571433
s5185,0.05053653886119713
s5186,50.716639889696395
s5187,35.09731611587888
s5188,-13.535362555138397
s5189,0.7982784309554001
s5190,62.13951877461709
s5191,18.4500851383381
s5192,170.36408425136972
s5193,-4.440105883097698
s5194,-36.292177505853495
s5195,95.47627535581309
s5196,30.9848011361897
s5197,18.9398614509211
s5198,95.15834302158285
s5199,-24.737843606218966
s5200,5.6554114133020015
s5201,1.4599416708986008
s5202,16.994326792999203
s5203,36.203031799546324
s5204,47.604796279184285
s5205,5.981956381663656
s5206,3.4524496467939993
s5207,39.70373413140996
s5208,21.319072151090726
s5209,5.777091659925099
s5210,7.4968316734033
s5211,3.3509735136059002
s5212,26.343679577155104
s5213,0.118158810779
s5214,-14.523614878190298
s5215,-68.88258667537599
s5216,-12.688729906666097
s5217,-39.27801095717899
s5218,-22.073765710266
s5219,-5.326220843192202
s5220,35.4451753728207
s5221,67.94518958656514
s5222,43.538732309235606
s5223,8.485589867319403
s5224,62.75783280848157
s5225,-14.7025924729923
s5226,47.37433639972362
s5227,-7.084821611011099
s5228,106.83228099068855
s5229,78.55323332529275
s5230,13.877111799359596
s5231,-11.813603739090889
s5232,33.80539084576649
s5233,11.222576531725258
s5234,31.746649674453902
s5235,37.386222950365706
s5236,39.87583559992856
s5237,56.496022297320415
s5238,41.32895935647371
s5239,20.781996924687896
s5240,128.540874995387
s5241,54.1363744242031
s5242,80.50440217340018
s5243,-10.229414320265196
s5244,4.181535665408202
s5245,45.87310951977678
s5246,16.860306839029807
s5247,5.6554114133020015
s5248,10.188805214951405
s5249,-11.761278386901097
s5250,49.84105131637835
s5251,30.63927014049408
s5252,9.298957147258108
s5253,56.63197302584148
s5254,46.055174038733995
s5255,25.8171268568784
s5256,-19.426506992947704
s5257,2.1298960397217988
s5258,24.8538042988834
s5259,30.31483650057701
s5260,0
s5287,50.09564224102959
s5288,63.374704748811745
s5289,31.231560642737488
s5290,145.98444448838336
s6001,70.1400204184993
s6002,15.657328012330101
s6003,80.25460705032849
s6004,16.49324181976511
s6005,67.29997679094687
s6006,25.7927485665754
s6007,24.461611554215004
s6008,124.92416437820569
s6009,69.3136482719685
s6010,16.864321841791696
s6011,31.62826549798609
s6012,16.820054683763207
s6013,1.6030962740867007
s6014,-5.23758321625774
s6015,37.347687931904204
s6016,60.93856718206788
s6017,31.747957998060297
s6018,85.54190428513316
s6019,30.1960191424051
s6020,148.3712466842733
s6021,31.55244164045002
s6022,81.501655828612
s6023,20.805160460194912
s6024,68.1180776374074
s6025,40.367365107302945
s6026,70.13050990776519
s6027,60.32229479802968
s6028,68.15991453763439
s6029,21.74946200147413
s6030,139.87563387980094
s6031,2.4279439640717007
s6032,39.87045575576151
s6033,25.260531277503002
s6034,40.43986010986247
s6035,68.42477357024693
s6036,15.657328012330101
s6037,42.119784134026176
s6038,23.173577106000003
s6039,-8.559585308613793
s6040,15.657328012330101
s6041,28.693892310984502
s6042,69.27440182257233
s6043,22.96298274448761
s6044,66.6354779277793
s6045,38.41250670544101
s6046,27.492743671602604
s6047,24.943648212866115
s6048,18.37946296655751
s6049,110.7058074721118
s6050,16.602658587137913
s6051,-19.03658679088089
s6052,75.06903283063438
s6053,45.18013691711521
s6054,5.9423497316157015
s6055,25.838495746819206
s6056,80.25460705032849
s6057,76.47552382399817
s6058,31.586787387758896
s6059,100.1489535559453
s6060,23.903825343920317
s6061,2.6015027904251022
s6062,-11.261764186201493
s6063,70.60175179915619
s6064,44.99322661371339
s6065,25.7927485665754
s6066,8.2018777939667
s6067,59.31653746274292
s6068,51.10438844537
s6069,13.684725697195107
s6070,2.4279439640717007
s6071,22.270365776096696
s6072,18.647647045608096
s6073,43.12092588500088
s6074,28.432529949756606
s6075,-28.234411423047188
s6076,154.45492446637888
s6077,35.399762821718085
s6078,33.36145529833099
s6079,-0.32425956432381753
s6080,-13.847525272605298
s6081,22.743605402711133
s6082,86.68012551966265
s6083,-14.926946553770005
s6084,45.987232471832996
s6085,56.266254714547614
s6086,11.757966274754706
s6087,80.25460705032849
s6088,48.17111928831137
s6089,67.88962066300559
s6090,33.983380615428
s6091,72.16534809393713
s6092,9.455625292683104
s6093,29.549257169254087
s6094,19.788018006448112
s6095,14.1078750788131
s6096,2.6584304420657996
s6097,62.113609738946806
s6098,63.73225373304369
s6099,14.5332567575521
s6100,40.367365107302945
s6101,-41.766573174836495
s6102,18.750156398607896
s6103,56.84613223164968
s6104,78.44599157958173
s6105,7.205597899380203
s6106,-9.271783036192298
s6107,52.6910733342643
s6108,230.38424110549843
s6109,15.182733837839502
s6110,114.15189882210562
s6111,15.992346994134909
s6112,17.230145852614406
s6113,50.123746698015786
s6114,44.4691094462126
s6115,67.228513889545
s6116,114.17719645783426
s6117,8.128572258762404
s6118,39.87045575576151
